classification,sport,league,event,market,player,period,side_a,line_a,book_a,odds_a,side_b,line_b,book_b,odds_b,combined_implied,reason
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","under","218","4c","-109","over","213","rebet","-185","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","under","218","4c","-109","over","213.5","rebet","-175","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","under","218","4c","-109","over","214","rebet","-169","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","under","218","4c","-109","over","214.5","rebet","-159","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","under","218","4c","-109","over","215","rebet","-149","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","under","218","4c","-109","over","215.5","rebet","-143","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","under","218","4c","-109","over","216","rebet","-137","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","under","218","4c","-109","over","216.5","rebet","-125","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","under","218","4c","-109","over","217","rebet","-120","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","under","215.5","4c","123","over","208","rebet","-345","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","under","215.5","4c","123","over","208.5","rebet","-313","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","under","215.5","4c","123","over","209","rebet","-303","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","under","215.5","4c","123","over","209.5","rebet","-278","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","under","215.5","4c","123","over","210","rebet","-263","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","under","215.5","4c","123","over","210.5","rebet","-244","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","under","215.5","4c","123","over","211","rebet","-238","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","under","215.5","4c","123","over","211.5","rebet","-217","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","under","215.5","4c","123","over","212","rebet","-213","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","under","215.5","4c","123","over","212.5","rebet","-196","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","under","215.5","4c","123","over","213","rebet","-185","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","under","215.5","4c","123","over","213.5","rebet","-175","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","under","215.5","4c","123","over","214","rebet","-169","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","under","215.5","4c","123","over","214.5","rebet","-159","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","under","215.5","4c","123","over","215","rebet","-149","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","under","215.5","4c","122","over","208","rebet","-345","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","under","215.5","4c","122","over","208.5","rebet","-313","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","under","215.5","4c","122","over","209","rebet","-303","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","under","215.5","4c","122","over","209.5","rebet","-278","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","under","215.5","4c","122","over","210","rebet","-263","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","under","215.5","4c","122","over","210.5","rebet","-244","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","under","215.5","4c","122","over","211","rebet","-238","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","under","215.5","4c","122","over","211.5","rebet","-217","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","under","215.5","4c","122","over","212","rebet","-213","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","under","215.5","4c","122","over","212.5","rebet","-196","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","under","215.5","4c","122","over","213","rebet","-185","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","under","215.5","4c","122","over","213.5","rebet","-175","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","under","215.5","4c","122","over","214","rebet","-169","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","under","215.5","4c","122","over","214.5","rebet","-159","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","under","215.5","4c","122","over","215","rebet","-149","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","under","215.5","4c","118","over","208","rebet","-345","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","under","215.5","4c","118","over","208.5","rebet","-313","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","under","215.5","4c","118","over","209","rebet","-303","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","under","215.5","4c","118","over","209.5","rebet","-278","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","under","215.5","4c","118","over","210","rebet","-263","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","under","215.5","4c","118","over","210.5","rebet","-244","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","under","215.5","4c","118","over","211","rebet","-238","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","under","215.5","4c","118","over","211.5","rebet","-217","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","under","215.5","4c","118","over","212","rebet","-213","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","under","215.5","4c","118","over","212.5","rebet","-196","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","under","215.5","4c","118","over","213","rebet","-185","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","under","215.5","4c","118","over","213.5","rebet","-175","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","under","215.5","4c","118","over","214","rebet","-169","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","under","215.5","4c","118","over","214.5","rebet","-159","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","under","215.5","4c","118","over","215","rebet","-149","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","under","214.5","4c","113","over","208","rebet","-345","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","under","214.5","4c","113","over","208.5","rebet","-313","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","under","214.5","4c","113","over","209","rebet","-303","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","under","214.5","4c","113","over","209.5","rebet","-278","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","under","214.5","4c","113","over","210","rebet","-263","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","under","214.5","4c","113","over","210.5","rebet","-244","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","under","214.5","4c","113","over","211","rebet","-238","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","under","214.5","4c","113","over","211.5","rebet","-217","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","under","214.5","4c","113","over","212","rebet","-213","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","under","214.5","4c","113","over","212.5","rebet","-196","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","under","214.5","4c","113","over","213","rebet","-185","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","under","214.5","4c","113","over","213.5","rebet","-175","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","under","214.5","4c","113","over","214","rebet","-169","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","under","214.5","4c","112","over","208","rebet","-345","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","under","214.5","4c","112","over","208.5","rebet","-313","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","under","214.5","4c","112","over","209","rebet","-303","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","under","214.5","4c","112","over","209.5","rebet","-278","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","under","214.5","4c","112","over","210","rebet","-263","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","under","214.5","4c","112","over","210.5","rebet","-244","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","under","214.5","4c","112","over","211","rebet","-238","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","under","214.5","4c","112","over","211.5","rebet","-217","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","under","214.5","4c","112","over","212","rebet","-213","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","under","214.5","4c","112","over","212.5","rebet","-196","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","under","214.5","4c","112","over","213","rebet","-185","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","under","214.5","4c","112","over","213.5","rebet","-175","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","under","214.5","4c","112","over","214","rebet","-169","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","under","216.5","4c","112","over","208","rebet","-345","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","under","216.5","4c","112","over","208.5","rebet","-313","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","under","216.5","4c","112","over","209","rebet","-303","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","under","216.5","4c","112","over","209.5","rebet","-278","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","under","216.5","4c","112","over","210","rebet","-263","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","under","216.5","4c","112","over","210.5","rebet","-244","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","under","216.5","4c","112","over","211","rebet","-238","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","under","216.5","4c","112","over","211.5","rebet","-217","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","under","216.5","4c","112","over","212","rebet","-213","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","under","216.5","4c","112","over","212.5","rebet","-196","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","under","216.5","4c","112","over","213","rebet","-185","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","under","216.5","4c","112","over","213.5","rebet","-175","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","under","216.5","4c","112","over","214","rebet","-169","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","under","216.5","4c","112","over","214.5","rebet","-159","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","under","216.5","4c","112","over","215","rebet","-149","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","under","216.5","4c","112","over","215.5","rebet","-143","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","under","216.5","4c","112","over","216","rebet","-137","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","under","216.5","4c","111","over","208","rebet","-345","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","under","216.5","4c","111","over","208.5","rebet","-313","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","under","216.5","4c","111","over","209","rebet","-303","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","under","216.5","4c","111","over","209.5","rebet","-278","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","under","216.5","4c","111","over","210","rebet","-263","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","under","216.5","4c","111","over","210.5","rebet","-244","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","under","216.5","4c","111","over","211","rebet","-238","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","under","216.5","4c","111","over","211.5","rebet","-217","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","under","216.5","4c","111","over","212","rebet","-213","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","under","216.5","4c","111","over","212.5","rebet","-196","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","under","216.5","4c","111","over","213","rebet","-185","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","under","216.5","4c","111","over","213.5","rebet","-175","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","under","216.5","4c","111","over","214","rebet","-169","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","under","216.5","4c","111","over","214.5","rebet","-159","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","under","216.5","4c","111","over","215","rebet","-149","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","under","216.5","4c","111","over","215.5","rebet","-143","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","under","216.5","4c","111","over","216","rebet","-137","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","under","216.5","4c","108","over","208","rebet","-345","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","under","216.5","4c","108","over","208.5","rebet","-313","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","under","216.5","4c","108","over","209","rebet","-303","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","under","216.5","4c","108","over","209.5","rebet","-278","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","under","216.5","4c","108","over","210","rebet","-263","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","under","216.5","4c","108","over","210.5","rebet","-244","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","under","216.5","4c","108","over","211","rebet","-238","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","under","216.5","4c","108","over","211.5","rebet","-217","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","under","216.5","4c","108","over","212","rebet","-213","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","under","216.5","4c","108","over","212.5","rebet","-196","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","under","216.5","4c","108","over","213","rebet","-185","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","under","216.5","4c","108","over","213.5","rebet","-175","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","under","216.5","4c","108","over","214","rebet","-169","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","under","216.5","4c","108","over","214.5","rebet","-159","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","under","216.5","4c","108","over","215","rebet","-149","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","under","216.5","4c","108","over","215.5","rebet","-143","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","under","216.5","4c","108","over","216","rebet","-137","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","under","217.5","4c","100","over","208","rebet","-345","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","under","217.5","4c","100","over","208.5","rebet","-313","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","under","217.5","4c","100","over","209","rebet","-303","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","under","217.5","4c","100","over","209.5","rebet","-278","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","under","217.5","4c","100","over","210","rebet","-263","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","under","217.5","4c","100","over","210.5","rebet","-244","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","under","217.5","4c","100","over","211","rebet","-238","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","under","217.5","4c","100","over","211.5","rebet","-217","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","under","217.5","4c","100","over","212","rebet","-213","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","under","217.5","4c","100","over","212.5","rebet","-196","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","under","217.5","4c","100","over","213","rebet","-185","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","under","217.5","4c","100","over","213.5","rebet","-175","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","under","217.5","4c","100","over","214","rebet","-169","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","under","217.5","4c","100","over","214.5","rebet","-159","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","under","217.5","4c","100","over","215","rebet","-149","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","under","217.5","4c","100","over","215.5","rebet","-143","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","under","217.5","4c","100","over","216","rebet","-137","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","under","217.5","4c","100","over","216.5","rebet","-125","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","under","217.5","4c","100","over","217","rebet","-120","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","under","217.5","4c","-101","over","208","rebet","-345","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","under","217.5","4c","-101","over","208.5","rebet","-313","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","under","217.5","4c","-101","over","209","rebet","-303","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","under","217.5","4c","-101","over","209.5","rebet","-278","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","under","217.5","4c","-101","over","210","rebet","-263","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","under","217.5","4c","-101","over","210.5","rebet","-244","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","under","217.5","4c","-101","over","211","rebet","-238","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","under","217.5","4c","-101","over","211.5","rebet","-217","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","under","217.5","4c","-101","over","212","rebet","-213","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","under","217.5","4c","-101","over","212.5","rebet","-196","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","under","217.5","4c","-101","over","213","rebet","-185","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","under","217.5","4c","-101","over","213.5","rebet","-175","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","under","217.5","4c","-101","over","214","rebet","-169","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","under","217.5","4c","-101","over","214.5","rebet","-159","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","under","217.5","4c","-101","over","215","rebet","-149","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","under","217.5","4c","-101","over","215.5","rebet","-143","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","under","217.5","4c","-101","over","216","rebet","-137","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","under","217.5","4c","-101","over","216.5","rebet","-125","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","under","217.5","4c","-101","over","217","rebet","-120","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","under","217.5","4c","-102","over","208","rebet","-345","","Opposite sides with a valid middle-line split."
